Job_Id,Emp_Type,Job_Title,Company,Date_Posted,Year_Experience,Seniority,Category,Requirements,Min_Salary,Max_Salary,Avg_Salary,Salary_range
MCF-2020-0067374,Permanent,Machine Learning Engineer - 20160532,CITIBANK N.A.,Posted 19 Mar 2020,3,Management,Banking  Finance,Build data science applications - systems machine learning statistical methods analytics techniques. Build analytics solutions . Plan - ecosystem customer marketing. Monitor control phases development process analysis implementation well operational support applications business users Ensure followed processes Appropriately firm Citigroup clients assets Policy managing issues . 3+ machine pipelines analytics techniques. In depth building data processing monitoring. Working engineering automation. Good understanding principles software engineering data analytics. Hands- XGBoost scikit-learn PySpark Tensorflow preferred. Experience financial preferred. Bachelor degree/University degree equivalent,5000.0,8500.0,6750.0,Med
MCF-2020-0067516,Permanent,Cyber Security Engineer,HEARTI LAB PTE. LTD.,Posted 19 Mar 2020,3,Sr Executive,Engineering Information Technology,Explore collaborate data science develop client- Work product data insights well develop Provide cyber & collaboration Perform code Provide analysis data networks Provide detection incidents Provide services,4500.0,7000.0,5750.0,Med
MCF-2020-0066765,Contract,Research Fellow (contract ending 31 March 2021) LARC,STAFFONDEMAND PTE. LTD.,Posted 19 Mar 2020,3,Management,Engineering,The Research Fellow LARC (Living Analytics Research Centre) researchers urban/ Data Text Mining Machine Learning Deep Learning Crowdsourcing Recommender Systems Social-Urban Sensing Big Data Infrastructure. Design develop algorithms   models.  Design tools systems. Assist capabilities big data infrastructure . PhD Computer Science disciplines. Good relevant  research  topics    possess  research .                  Proficient one programming languages: Java Python C# C++ C. Strong interest Al Deep Learning Machine Learning field . Self-motivated . Excellent player inter-personal . Analytical attention details.,4000.0,8000.0,6000.0,Med
MCF-2020-0067637,Contract Permanent,Scientist (Machine Intellection) I2R,A*STAR RESEARCH ENTITIES,Posted 19 Mar 2020,0,Professional,Sciences  Laboratory  R&D,PhD Computer Science Statistics Data Science intensive fields expertise one : Large- learning Deep unsupervised Applying state- - learning techniques different domains Possess PhD corporate application oriented environments Ability independently Team player Experience Tensor Flow Theano Caffe CNTK Strong programming Perl Bash C/C++ Java Python R MATLAB Possess computer vision deep learning Good interpersonal communication,4500.0,9000.0,6750.0,Med
MCF-2020-0066535,Permanent,Data Scientist,TRUSTY CARS PTE. LTD.,Posted 18 Mar 2020,3,Sr Executive,Information Technology,Exploring large datasets Fluid data systems tools Fluid mining techniques ( anomaly detection optimization) identify improvement business/product Identify opportunities / opportunities/processes Assist metric Manage hiring mentor fellow members Master Ph.D. Computer Science Statistics Mathematics Economics quantitative discipline At 3 5 - Data Science role exposure proficiency quantitative statistical - algorithm-optimization machine learning Strong data Strong working Scikit machine learning models Fluid programming (MySQL SQL Python) Fluid variety preferably Python Broad- attention detail strong insights Excellent communication (oral written presentation ) (technical non-technical) business/ Experience working product- e- advantageous,5000.0,8000.0,6500.0,Med
MCF-2020-0065262,Permanent,Senior Data Engineer,GLOBAL SEARCH PARTNERS PTE. LTD.,Posted 17 Mar 2020,5,Professional,Information Technology,Preferably 5-7 relevant proven track record Software Development & Integration data analytics Engineering business problems Strong data / SQL ETL implementation Proficient data like Python R SQL Statistics depth ML Algorithms Framework & Open source Libraries Hands- - data technologies like Hive Spark . Hands- Oracle MySQL NoSQL databases Good understanding building Working Logistics Transformation domain Project management Self-motivated willing share Strong communication visualization collaborate required,4000.0,7500.0,5750.0,Med
MCF-2020-0065375,Permanent,AI Computer Vision Engineer,ASUS GLOBAL PTE. LTD.,Posted 17 Mar 2020,5,Sr Executive,Engineering,Work members develop implement AI projects specialization Image Video Processing Master data analysis data understand data . Work closely data systems . Design build infrastructure preparation data variety sources technology. Identify AI/ML technologies solve problems. Deploy integrate AI ​​models back- build front- ( APP). Cooperate internal/ data. Aggressively - - - - tier-1 . Bachelor Degree Computer Science field 5 relevant Good programming problem Python C++ Familiar Deep Neuron Network CNN R-CNNãVGGNetãResNet Familiar Caffe Tensorflow Enjoy presentation Experience OpenCV OpenGL Experience Camera 3A algorithm Experience Kaggle DNN Proficient English,4000.0,8000.0,6000.0,Med
MCF-2020-0065537,Permanent,SOFTWARE ENGINEER,MAGRATH (SINGAPORE) PTE. LTD.,Posted 17 Mar 2020,1,Professional,Banking  Finance,Designing Executing market data Developing high firm Deliver enable Enhance overall order provide world class . Hands development technology . This guidance Close collaboration   Work closely Operations & compliance & feedback Own applications production support Bachelor Master degree Engineering Computer Science equivalent High proficiency data structures algorithms High degree comfort programming C/C++ Very communication,6000.0,8000.0,7000.0,Med
MCF-2020-0065377,Permanent,Machine Learning Engineer,ASUS GLOBAL PTE. LTD.,Posted 17 Mar 2020,3,Sr Executive,Engineering,Analyze cleaning needed Find 3- data discovery Feature analysis Feature Long- forecasting learning techniques Integrate domain expertise business processes Masters Ph.D. Computer Science Statistics Industrial Engineering discipline 3 practical data machine Hands- data manipulation Python Julia Experience data science tools Zeplin Jupyter -learn NLTK Experience ML frameworks TensorFlow Keras PyTorch Good communication collaboration people variety Proficient English,4000.0,8000.0,6000.0,Med
MCF-2020-0065347,Permanent,Data Scientist,AMARIS.AI PTE. LTD.,Posted 17 Mar 2020,3,Professional,Information Technology,Extract analyze understand domain problem business Design develop implement Maintenance Data Science Pipelines support Work closely Data Engineers amounts data variety statistical techniques. Documentation solution configuration . Industrialize Machine Models integration Knowledge transfer customer rest members 3+ Statistics expert ( analyzing amounts data) variety statistical techniques. 3+ Machine Learning techniques: feature evaluation 1+ Time Series Analyisis 1+ Scala . Functional programming 1+ Hadoop platform Apache Spark 1+ Knowledge Telecommunication/Fintech Sector 1+ Deep Learning,4000.0,7000.0,5500.0,Low
MCF-2020-0065321,Permanent,Senior Data Scientist,AMARIS.AI PTE. LTD.,Posted 17 Mar 2020,3,Professional,Information Technology,Extract analyze understand domain problem solve      coming business Design develop implement Maintenance Data Science      Pipelines support Work closely Data Engineers       amounts data variety statistical      techniques. Documentation solution configuration operation      processes. Industrialize Machine Models integration Knowledge transfer customer rest members 3+ Statistics expert ( analyzing interpreting      large amounts data) variety statistical techniques. 3+ Machine Learning techniques: feature       evaluation... 1+ Time Series Analyisis 1+ Scala . Functional programming 1+ Hadoop platform Apache Spark 1+ Knowledge Telecommunication/Fintech Sector 1+ Deep Learning,6000.0,9000.0,7500.0,Med
MCF-2020-0064632,Permanent,Data Engineer (Junior /  Senior),OMNISTREAM PTE. LTD.,Posted 16 Mar 2020,0,Jr Executive,Information Technology,Background machine learning data science  Take projects production environment. This functional   Proactively /   Conduct data analysis/ queries SQL Python Provide tools like Powerbi/ Tableau Able patterns trends data Collaborate data managers operation help insights Ability aptitude learn new things active member Graduate Mathematics Statistics Engineering Computer Science field Able Familiar one programming/scripting SQL Python Experience data analysis data Highly motivated independent You projects Operating System: Unix/Linux Windows  Cloud Technologies: AWS  Database: Redshift,4000.0,6000.0,5000.0,Low
